nid,glocation,pub_date,year,month,weekday
1662,Cambodia,2015-01-14,2015,January,Wednesday
1665,Detroit (Mich),2015-01-14,2015,January,Wednesday
1668,Toronto (Ontario),2015-01-14,2015,January,Wednesday
1670,Texas,2015-01-14,2015,January,Wednesday
1678,Washington (DC),2015-01-14,2015,January,Wednesday
1679,Illinois,2015-01-14,2015,January,Wednesday
1681,Europe,2015-01-14,2015,January,Wednesday
1682,Boston (Mass),2015-01-14,2015,January,Wednesday
1684,Ohio,2015-01-14,2015,January,Wednesday
1686,South Korea,2015-01-14,2015,January,Wednesday
1687,United States,2015-01-14,2015,January,Wednesday
1691,Iowa,2015-01-14,2015,January,Wednesday
1694,United States,2015-01-14,2015,January,Wednesday
1695,Greece,2015-01-14,2015,January,Wednesday
1696,London (England),2015-01-14,2015,January,Wednesday
1699,Greece,2015-01-14,2015,January,Wednesday
1706,Great Britain,2015-01-14,2015,January,Wednesday
1708,Germany,2015-01-14,2015,January,Wednesday
1710,Iran,2015-01-14,2015,January,Wednesday
1722,Iowa,2015-01-14,2015,January,Wednesday
1724,United States,2015-01-14,2015,January,Wednesday
1731,Montgomery (Ala),2015-01-14,2015,January,Wednesday
1736,Florida,2015-01-14,2015,January,Wednesday
1746,China,2015-01-14,2015,January,Wednesday
1750,United States,2015-01-14,2015,January,Wednesday
1751,United States,2015-01-14,2015,January,Wednesday
1752,AFRICA,2015-01-14,2015,January,Wednesday
1753,Frankfurt (Germany),2015-01-14,2015,January,Wednesday
1755,Europe,2015-01-14,2015,January,Wednesday
1757,Switzerland,2015-01-14,2015,January,Wednesday
1759,Colorado,2015-01-14,2015,January,Wednesday
1761,Louisiana,2015-01-14,2015,January,Wednesday
1779,China,2015-01-14,2015,January,Wednesday
1782,United States,2015-01-14,2015,January,Wednesday
1784,Los Angeles (Calif),2015-01-14,2015,January,Wednesday
1796,Greece,2015-01-14,2015,January,Wednesday
1797,China,2015-01-14,2015,January,Wednesday
1799,Brazil,2015-01-14,2015,January,Wednesday
1807,Cambridge (Mass),2015-01-14,2015,January,Wednesday
1808,Texas,2015-01-14,2015,January,Wednesday
1809,Indianapolis (Ind),2015-01-14,2015,January,Wednesday
1810,United States,2015-01-14,2015,January,Wednesday
1814,Fort Hood (Tex),2015-01-14,2015,January,Wednesday
1815,Illinois,2015-01-14,2015,January,Wednesday
1817,New York City,2015-01-14,2015,January,Wednesday
1825,Maryland,2015-01-14,2015,January,Wednesday
1826,Washington (DC),2015-01-14,2015,January,Wednesday
1827,Iraq,2015-01-14,2015,January,Wednesday
1828,Malibu (Calif),2015-01-14,2015,January,Wednesday
1834,Greece,2015-01-14,2015,January,Wednesday
1846,Puerto Rico,2015-01-14,2015,January,Wednesday
1847,Vietnam,2015-01-14,2015,January,Wednesday
1853,Jennings (Mo),2015-01-14,2015,January,Wednesday
1855,Europe,2015-01-14,2015,January,Wednesday
1856,ALABAMA,2015-01-14,2015,January,Wednesday
1857,ANCHORAGE (ALASKA),2015-01-14,2015,January,Wednesday
1863,Cape Canaveral (Fla),2015-01-14,2015,January,Wednesday
1864,United States,2015-01-14,2015,January,Wednesday
1865,Manhattan (NYC),2015-01-14,2015,January,Wednesday
1866,Switzerland,2015-01-14,2015,January,Wednesday
1867,Silicon Valley (Calif),2015-01-15,2015,January,Thursday
1870,China,2015-01-15,2015,January,Thursday
1871,ALABAMA,2015-01-15,2015,January,Thursday
1876,Texas,2015-01-15,2015,January,Thursday
1882,California,2015-01-15,2015,January,Thursday
1883,Russia,2015-01-15,2015,January,Thursday
1885,China,2015-01-15,2015,January,Thursday
1890,Iceland,2015-01-15,2015,January,Thursday
1894,Australia,2015-01-15,2015,January,Thursday
1896,Greece,2015-01-15,2015,January,Thursday
1898,China,2015-01-15,2015,January,Thursday
1901,Silicon Valley (Calif),2015-01-15,2015,January,Thursday
1902,Nevada,2015-01-15,2015,January,Thursday
1905,ALABAMA,2015-01-15,2015,January,Thursday
1906,East Coast (US),2015-01-15,2015,January,Thursday
1909,Delhi (India),2015-01-15,2015,January,Thursday
1911,ALABAMA,2015-01-15,2015,January,Thursday
1914,ALABAMA,2015-01-15,2015,January,Thursday
1916,Illinois,2015-01-15,2015,January,Thursday
1920,Virginia,2015-01-15,2015,January,Thursday
1921,Los Angeles (Calif),2015-01-15,2015,January,Thursday
1922,Japan,2015-01-15,2015,January,Thursday
1924,Washington (DC),2015-01-15,2015,January,Thursday
1925,Montgomery (Ala),2015-01-15,2015,January,Thursday
1926,Switzerland,2015-01-15,2015,January,Thursday
1927,China,2015-01-15,2015,January,Thursday
1928,Beijing (China),2015-01-15,2015,January,Thursday
1929,Japan,2015-01-15,2015,January,Thursday
1931,Sweden,2015-01-15,2015,January,Thursday
1933,China,2015-01-15,2015,January,Thursday
1936,St Louis (Mo),2015-01-15,2015,January,Thursday
1945,Spain,2015-01-15,2015,January,Thursday
1948,ALABAMA,2015-01-15,2015,January,Thursday
1949,China,2015-01-15,2015,January,Thursday
1952,"Chelsea (Manhattan, NY)",2015-01-15,2015,January,Thursday
1953,Silicon Valley (Calif),2015-01-15,2015,January,Thursday
1954,Colorado,2015-01-15,2015,January,Thursday
1964,Utah,2015-01-15,2015,January,Thursday
1968,Cape Canaveral (Fla),2015-01-15,2015,January,Thursday
1970,Washington (DC),2015-01-15,2015,January,Thursday
1973,Oaxaca (Mexico),2015-01-15,2015,January,Thursday
1975,Boston (Mass),2015-01-15,2015,January,Thursday
1979,ALABAMA,2015-01-15,2015,January,Thursday
1981,ARIZONA,2015-01-15,2015,January,Thursday
1983,Missouri,2015-01-15,2015,January,Thursday
1984,United States,2015-01-15,2015,January,Thursday
1985,Russia,2015-01-15,2015,January,Thursday
1986,London (England),2015-01-15,2015,January,Thursday
1989,Wisconsin,2015-01-15,2015,January,Thursday
1990,China,2015-01-15,2015,January,Thursday
1992,Spain,2015-01-15,2015,January,Thursday
1993,Chapel Hill (NC),2015-01-15,2015,January,Thursday
2000,Stephenville (Tex),2015-01-15,2015,January,Thursday
2003,China,2015-01-15,2015,January,Thursday
2004,AFRICA,2015-01-15,2015,January,Thursday
2005,Europe,2015-01-15,2015,January,Thursday
2007,North Carolina,2015-01-15,2015,January,Thursday
2008,Yarnell (Ariz),2015-01-15,2015,January,Thursday
2009,China,2015-01-15,2015,January,Thursday
2014,Europe,2015-01-15,2015,January,Thursday
2021,Oregon,2015-01-15,2015,January,Thursday
2026,ARIZONA,2015-01-16,2015,January,Friday
2032,Cape Canaveral (Fla),2015-01-16,2015,January,Friday
2034,Kansas City (Kan),2015-01-16,2015,January,Friday
2036,Aurora (Colo),2015-01-16,2015,January,Friday
2037,London (England),2015-01-16,2015,January,Friday
2038,Brazil,2015-01-16,2015,January,Friday
2043,New York City,2015-01-16,2015,January,Friday
2047,St Louis (Mo),2015-01-16,2015,January,Friday
2049,San Francisco (Calif),2015-01-16,2015,January,Friday
2053,Switzerland,2015-01-16,2015,January,Friday
2054,France,2015-01-16,2015,January,Friday
2057,Sweden,2015-01-16,2015,January,Friday
2059,Great Britain,2015-01-16,2015,January,Friday
2060,Great Britain,2015-01-16,2015,January,Friday
2063,China,2015-01-16,2015,January,Friday
2064,ALABAMA,2015-01-16,2015,January,Friday
2068,California,2015-01-16,2015,January,Friday
2069,Columbus (Ohio),2015-01-16,2015,January,Friday
2070,Dublin (Ireland),2015-01-16,2015,January,Friday
2071,North Carolina,2015-01-16,2015,January,Friday
2075,Detroit (Mich),2015-01-16,2015,January,Friday
2091,Copenhagen (Denmark),2015-01-16,2015,January,Friday
2094,Greece,2015-01-16,2015,January,Friday
2095,United States,2015-01-16,2015,January,Friday
2097,Chapel Hill (NC),2015-01-16,2015,January,Friday
2101,Colorado,2015-01-16,2015,January,Friday
2103,Missouri,2015-01-16,2015,January,Friday
2106,Kentucky,2015-01-16,2015,January,Friday
2109,Pasco (Wash),2015-01-16,2015,January,Friday
2110,Massachusetts,2015-01-16,2015,January,Friday
2115,Ferguson (Mo),2015-01-16,2015,January,Friday
2118,California,2015-01-16,2015,January,Friday
2121,Europe,2015-01-16,2015,January,Friday
2127,China,2015-01-16,2015,January,Friday
2131,Philadelphia (Pa),2015-01-16,2015,January,Friday
2132,Ferguson (Mo),2015-01-16,2015,January,Friday
2133,Caribbean Area,2015-01-16,2015,January,Friday
2134,Ireland,2015-01-16,2015,January,Friday
2139,Italy,2015-01-16,2015,January,Friday
2140,Beverly Hills (Calif),2015-01-16,2015,January,Friday
2143,ALABAMA,2015-01-16,2015,January,Friday
2144,ALABAMA,2015-01-16,2015,January,Friday
2145,Chapel Hill (NC),2015-01-16,2015,January,Friday
2147,Europe,2015-01-16,2015,January,Friday
2152,Oregon,2015-01-16,2015,January,Friday
2162,Silicon Valley (Calif),2015-01-16,2015,January,Friday
2164,Manhattan (NYC),2015-01-16,2015,January,Friday
2165,Wisconsin,2015-01-16,2015,January,Friday
2168,Louisiana,2015-01-16,2015,January,Friday
2169,Washington (State),2015-01-16,2015,January,Friday
2170,China,2015-01-16,2015,January,Friday
2172,Louisiana,2015-01-16,2015,January,Friday
2178,Cuba,2015-01-16,2015,January,Friday
2181,San Joaquin-Sacramento River Delta (Calif),2015-01-16,2015,January,Friday
2182,Chicago (Ill),2015-01-16,2015,January,Friday
2183,California,2015-01-16,2015,January,Friday
2184,Mexico,2015-01-16,2015,January,Friday
2185,Pasco (Wash),2015-01-16,2015,January,Friday
2200,Canada,2015-01-17,2015,January,Saturday
2204,North Dakota,2015-01-17,2015,January,Saturday
2206,California,2015-01-17,2015,January,Saturday
2210,Japan,2015-01-17,2015,January,Saturday
2212,Boston (Mass),2015-01-17,2015,January,Saturday
2213,Greece,2015-01-17,2015,January,Saturday
2216,Oregon,2015-01-17,2015,January,Saturday
2218,Germany,2015-01-17,2015,January,Saturday
2219,Great Britain,2015-01-17,2015,January,Saturday
2223,Netherlands,2015-01-17,2015,January,Saturday
2227,Greece,2015-01-17,2015,January,Saturday
2229,Nebraska,2015-01-17,2015,January,Saturday
2230,Wisconsin,2015-01-17,2015,January,Saturday
2231,Cremona (Italy),2015-01-17,2015,January,Saturday
2234,North Carolina,2015-01-17,2015,January,Saturday
2241,China,2015-01-17,2015,January,Saturday
2245,Great Britain,2015-01-17,2015,January,Saturday
2248,Canada,2015-01-17,2015,January,Saturday
2249,Kansas,2015-01-17,2015,January,Saturday
2251,Ferguson (Mo),2015-01-17,2015,January,Saturday
2252,"Far East, South and Southeast Asia and Pacific Areas",2015-01-17,2015,January,Saturday
2255,Texas,2015-01-17,2015,January,Saturday
2256,Europe,2015-01-17,2015,January,Saturday
2257,Paris (France),2015-01-17,2015,January,Saturday
2258,Great Britain,2015-01-17,2015,January,Saturday
2259,Spain,2015-01-17,2015,January,Saturday
2261,United States,2015-01-18,2015,January,Sunday
2264,West Virginia,2015-01-18,2015,January,Sunday
2266,Great Britain,2015-01-18,2015,January,Sunday
2269,Delaware,2015-01-18,2015,January,Sunday
2271,Greece,2015-01-18,2015,January,Sunday
2272,Sentosa Cove (Singapore),2015-01-18,2015,January,Sunday
2273,Greece,2015-01-18,2015,January,Sunday
2274,Greece,2015-01-18,2015,January,Sunday
2277,Atlanta (Ga),2015-01-18,2015,January,Sunday
2282,Manhattan (NYC),2015-01-18,2015,January,Sunday
2284,Chicago (Ill),2015-01-18,2015,January,Sunday
2291,India,2015-01-18,2015,January,Sunday
2293,Kentucky,2015-01-18,2015,January,Sunday
2294,California,2015-01-18,2015,January,Sunday
2295,United States,2015-01-18,2015,January,Sunday
2297,Boston (Mass),2015-01-18,2015,January,Sunday
2298,Japan,2015-01-18,2015,January,Sunday
2300,Chicago (Ill),2015-01-18,2015,January,Sunday
2302,Great Britain,2015-01-18,2015,January,Sunday
2303,France,2015-01-18,2015,January,Sunday
2304,France,2015-01-18,2015,January,Sunday
2306,Switzerland,2015-01-18,2015,January,Sunday
2308,Great Britain,2015-01-18,2015,January,Sunday
2319,Netherlands,2015-01-19,2015,January,Monday
2321,Europe,2015-01-19,2015,January,Monday
2322,Oregon,2015-01-19,2015,January,Monday
2327,Bangladesh,2015-01-19,2015,January,Monday
2328,Japan,2015-01-19,2015,January,Monday
2330,Delaware,2015-01-19,2015,January,Monday
2339,Greece,2015-01-19,2015,January,Monday
2341,Great Britain,2015-01-19,2015,January,Monday
2344,Pittsburgh (Pa),2015-01-19,2015,January,Monday
2347,Illinois,2015-01-19,2015,January,Monday
2351,Las Vegas (Nev),2015-01-19,2015,January,Monday
2352,ALABAMA,2015-01-19,2015,January,Monday
2353,Texas,2015-01-19,2015,January,Monday
2354,Australia,2015-01-19,2015,January,Monday
2355,Louisiana,2015-01-19,2015,January,Monday
2357,Florida,2015-01-19,2015,January,Monday
2358,France,2015-01-19,2015,January,Monday
2359,Great Britain,2015-01-19,2015,January,Monday
2360,Great Britain,2015-01-19,2015,January,Monday
2362,Greece,2015-01-19,2015,January,Monday
2364,Germany,2015-01-19,2015,January,Monday
2365,Key West (Fla),2015-01-19,2015,January,Monday
2366,Boston (Mass),2015-01-19,2015,January,Monday
2367,Europe,2015-01-19,2015,January,Monday
2379,United Arab Emirates,2015-01-19,2015,January,Monday
2380,United States,2015-01-19,2015,January,Monday
2383,Stephenville (Tex),2015-01-19,2015,January,Monday
2390,Austria,2015-01-19,2015,January,Monday
2391,Bakken Shale Field (ND),2015-01-19,2015,January,Monday
2394,Canada,2015-01-19,2015,January,Monday
2397,Chicago (Ill),2015-01-19,2015,January,Monday
2398,Europe,2015-01-19,2015,January,Monday
2399,New Jersey,2015-01-19,2015,January,Monday
2407,North Carolina,2015-01-19,2015,January,Monday
2409,Northern Ireland,2015-01-19,2015,January,Monday
2411,Pasco (Wash),2015-01-19,2015,January,Monday
2415,Chicago (Ill),2015-01-19,2015,January,Monday
2416,Japan,2015-01-19,2015,January,Monday
2417,South Dakota,2015-01-19,2015,January,Monday
2418,France,2015-01-19,2015,January,Monday
2424,Greece,2015-01-19,2015,January,Monday
2427,United States,2015-01-19,2015,January,Monday
2435,China,2015-01-19,2015,January,Monday
2436,Virginia,2015-01-19,2015,January,Monday
2442,Greece,2015-01-19,2015,January,Monday
2457,United States,2015-01-19,2015,January,Monday
2460,Kentucky,2015-01-19,2015,January,Monday
2461,Hobbs (NM),2015-01-19,2015,January,Monday
2463,Kansas,2015-01-19,2015,January,Monday
2465,United States,2015-01-19,2015,January,Monday
2467,Mexico,2015-01-19,2015,January,Monday
2468,United States,2015-01-19,2015,January,Monday
2469,Virginia,2015-01-19,2015,January,Monday
2470,St Louis (Mo),2015-01-19,2015,January,Monday
2471,United States,2015-01-19,2015,January,Monday
2472,California,2015-01-19,2015,January,Monday
2475,Virginia,2015-01-20,2015,January,Tuesday
2482,New Mexico,2015-01-20,2015,January,Tuesday
2484,Texas,2015-01-20,2015,January,Tuesday
2495,Paris (France),2015-01-20,2015,January,Tuesday
2496,Minneapolis (Minn),2015-01-20,2015,January,Tuesday
2497,West Virginia,2015-01-20,2015,January,Tuesday
2498,Wisconsin,2015-01-20,2015,January,Tuesday
2500,Silicon Valley (Calif),2015-01-20,2015,January,Tuesday
2502,Europe,2015-01-20,2015,January,Tuesday
2505,St Louis (Mo),2015-01-20,2015,January,Tuesday
2509,Iran,2015-01-20,2015,January,Tuesday
2512,El Salvador,2015-01-20,2015,January,Tuesday
2517,Great Britain,2015-01-20,2015,January,Tuesday
2518,"Far East, South and Southeast Asia and Pacific Areas",2015-01-20,2015,January,Tuesday
2520,Silicon Valley (Calif),2015-01-20,2015,January,Tuesday
2521,France,2015-01-20,2015,January,Tuesday
2523,United States,2015-01-20,2015,January,Tuesday
2529,Nova Scotia (Canada),2015-01-20,2015,January,Tuesday
2531,Texas,2015-01-20,2015,January,Tuesday
2548,Europe,2015-01-20,2015,January,Tuesday
2554,New York City,2015-01-20,2015,January,Tuesday
2563,AFGHANISTAN,2015-01-20,2015,January,Tuesday
2564,Greece,2015-01-20,2015,January,Tuesday
2566,Florida,2015-01-20,2015,January,Tuesday
2568,Iraq,2015-01-20,2015,January,Tuesday
2571,United States,2015-01-20,2015,January,Tuesday
2572,Falkland Islands,2015-01-20,2015,January,Tuesday
2573,United States,2015-01-20,2015,January,Tuesday
2577,Russia,2015-01-20,2015,January,Tuesday
2578,AFGHANISTAN,2015-01-20,2015,January,Tuesday
2579,Greece,2015-01-20,2015,January,Tuesday
2581,Chicago (Ill),2015-01-20,2015,January,Tuesday
2582,Frankfurt (Germany),2015-01-20,2015,January,Tuesday
2583,Europe,2015-01-20,2015,January,Tuesday
2586,Cincinnati (Ohio),2015-01-20,2015,January,Tuesday
2590,Oxnard (Calif),2015-01-20,2015,January,Tuesday
2598,Sanford (Fla),2015-01-20,2015,January,Tuesday
2602,Europe,2015-01-20,2015,January,Tuesday
2607,Canada,2015-01-20,2015,January,Tuesday
2624,California,2015-01-20,2015,January,Tuesday
2626,Wisconsin,2015-01-20,2015,January,Tuesday
2627,United States,2015-01-20,2015,January,Tuesday
2628,United States,2015-01-20,2015,January,Tuesday
2629,Silicon Valley (Calif),2015-01-20,2015,January,Tuesday
2630,Texas,2015-01-20,2015,January,Tuesday
2632,Hong Kong,2015-01-20,2015,January,Tuesday
2638,Silicon Valley (Calif),2015-01-20,2015,January,Tuesday
2639,New England States (US),2015-01-20,2015,January,Tuesday
2641,United States,2015-01-20,2015,January,Tuesday
2642,Detroit (Mich),2015-01-20,2015,January,Tuesday
2647,Palm Springs (Calif),2015-01-20,2015,January,Tuesday
2651,Falkland Islands,2015-01-20,2015,January,Tuesday
2652,Germany,2015-01-20,2015,January,Tuesday
2654,Chicago (Ill),2015-01-20,2015,January,Tuesday
2656,Texas,2015-01-20,2015,January,Tuesday
2657,Gulf of Mexico,2015-01-20,2015,January,Tuesday
2658,Wisconsin,2015-01-20,2015,January,Tuesday
2659,Europe,2015-01-20,2015,January,Tuesday
2662,Greece,2015-01-20,2015,January,Tuesday
2663,Germany,2015-01-20,2015,January,Tuesday
2664,Europe,2015-01-20,2015,January,Tuesday
2665,North Dakota,2015-01-20,2015,January,Tuesday
2666,Detroit (Mich),2015-01-20,2015,January,Tuesday
2668,Mississippi,2015-01-21,2015,January,Wednesday
2676,South Africa,2015-01-21,2015,January,Wednesday
2680,North Carolina,2015-01-21,2015,January,Wednesday
2685,Texas,2015-01-21,2015,January,Wednesday
2687,Wisconsin,2015-01-21,2015,January,Wednesday
2690,Massachusetts,2015-01-21,2015,January,Wednesday
2693,Great Britain,2015-01-21,2015,January,Wednesday
2696,Mountain View (Calif),2015-01-21,2015,January,Wednesday
2706,California,2015-01-21,2015,January,Wednesday
