nid,glocation,pub_date,year,month,weekday
1648,Mississippi,2015-02-04,2015,February,Wednesday
1649,Japan,2015-02-04,2015,February,Wednesday
1653,China,2015-02-04,2015,February,Wednesday
1662,Cambodia,2015-02-04,2015,February,Wednesday
1665,Detroit (Mich),2015-02-04,2015,February,Wednesday
1668,Toronto (Ontario),2015-02-04,2015,February,Wednesday
1670,Texas,2015-02-04,2015,February,Wednesday
1678,Washington (DC),2015-02-05,2015,February,Thursday
1679,Illinois,2015-02-05,2015,February,Thursday
1681,Europe,2015-02-05,2015,February,Thursday
1682,Boston (Mass),2015-02-05,2015,February,Thursday
1684,Ohio,2015-02-05,2015,February,Thursday
1686,South Korea,2015-02-05,2015,February,Thursday
1687,United States,2015-02-05,2015,February,Thursday
1691,Iowa,2015-02-05,2015,February,Thursday
1694,United States,2015-02-05,2015,February,Thursday
1695,Greece,2015-02-05,2015,February,Thursday
1696,London (England),2015-02-05,2015,February,Thursday
1699,Greece,2015-02-05,2015,February,Thursday
1706,Great Britain,2015-02-05,2015,February,Thursday
1708,Germany,2015-02-05,2015,February,Thursday
1710,Iran,2015-02-05,2015,February,Thursday
1722,Iowa,2015-02-05,2015,February,Thursday
1724,United States,2015-02-05,2015,February,Thursday
1731,Montgomery (Ala),2015-02-05,2015,February,Thursday
1736,Florida,2015-02-05,2015,February,Thursday
1746,China,2015-02-06,2015,February,Friday
1750,United States,2015-02-06,2015,February,Friday
1751,United States,2015-02-06,2015,February,Friday
1752,AFRICA,2015-02-06,2015,February,Friday
1753,Frankfurt (Germany),2015-02-06,2015,February,Friday
1755,Europe,2015-02-06,2015,February,Friday
1757,Switzerland,2015-02-06,2015,February,Friday
1759,Colorado,2015-02-06,2015,February,Friday
1761,Louisiana,2015-02-06,2015,February,Friday
1779,China,2015-02-06,2015,February,Friday
1782,United States,2015-02-06,2015,February,Friday
1784,Los Angeles (Calif),2015-02-06,2015,February,Friday
1796,Greece,2015-02-06,2015,February,Friday
1797,China,2015-02-06,2015,February,Friday
1799,Brazil,2015-02-06,2015,February,Friday
1807,Cambridge (Mass),2015-02-07,2015,February,Saturday
1808,Texas,2015-02-07,2015,February,Saturday
1809,Indianapolis (Ind),2015-02-07,2015,February,Saturday
1810,United States,2015-02-07,2015,February,Saturday
1814,Fort Hood (Tex),2015-02-07,2015,February,Saturday
1815,Illinois,2015-02-07,2015,February,Saturday
1817,New York City,2015-02-07,2015,February,Saturday
1825,Maryland,2015-02-07,2015,February,Saturday
1826,Washington (DC),2015-02-07,2015,February,Saturday
1827,Iraq,2015-02-07,2015,February,Saturday
1828,Malibu (Calif),2015-02-07,2015,February,Saturday
1834,Greece,2015-02-08,2015,February,Sunday
1846,Puerto Rico,2015-02-08,2015,February,Sunday
1847,Vietnam,2015-02-08,2015,February,Sunday
1853,Jennings (Mo),2015-02-09,2015,February,Monday
1855,Europe,2015-02-09,2015,February,Monday
1856,ALABAMA,2015-02-09,2015,February,Monday
1857,ANCHORAGE (ALASKA),2015-02-09,2015,February,Monday
1863,Cape Canaveral (Fla),2015-02-09,2015,February,Monday
1864,United States,2015-02-09,2015,February,Monday
1865,Manhattan (NYC),2015-02-09,2015,February,Monday
1866,Switzerland,2015-02-09,2015,February,Monday
1867,Silicon Valley (Calif),2015-02-09,2015,February,Monday
1870,China,2015-02-09,2015,February,Monday
1871,ALABAMA,2015-02-09,2015,February,Monday
1876,Texas,2015-02-09,2015,February,Monday
1882,California,2015-02-09,2015,February,Monday
1883,Russia,2015-02-09,2015,February,Monday
1885,China,2015-02-09,2015,February,Monday
1890,Iceland,2015-02-09,2015,February,Monday
1894,Australia,2015-02-09,2015,February,Monday
1896,Greece,2015-02-09,2015,February,Monday
1898,China,2015-02-09,2015,February,Monday
1901,Silicon Valley (Calif),2015-02-09,2015,February,Monday
1902,Nevada,2015-02-09,2015,February,Monday
1905,ALABAMA,2015-02-09,2015,February,Monday
1906,East Coast (US),2015-02-09,2015,February,Monday
1909,Delhi (India),2015-02-10,2015,February,Tuesday
1911,ALABAMA,2015-02-10,2015,February,Tuesday
1914,ALABAMA,2015-02-10,2015,February,Tuesday
1916,Illinois,2015-02-10,2015,February,Tuesday
1920,Virginia,2015-02-10,2015,February,Tuesday
1921,Los Angeles (Calif),2015-02-10,2015,February,Tuesday
1922,Japan,2015-02-10,2015,February,Tuesday
1924,Washington (DC),2015-02-10,2015,February,Tuesday
1925,Montgomery (Ala),2015-02-10,2015,February,Tuesday
1926,Switzerland,2015-02-10,2015,February,Tuesday
1927,China,2015-02-10,2015,February,Tuesday
1928,Beijing (China),2015-02-10,2015,February,Tuesday
1929,Japan,2015-02-10,2015,February,Tuesday
1931,Sweden,2015-02-10,2015,February,Tuesday
1933,China,2015-02-10,2015,February,Tuesday
1936,St Louis (Mo),2015-02-10,2015,February,Tuesday
1945,Spain,2015-02-10,2015,February,Tuesday
1948,ALABAMA,2015-02-10,2015,February,Tuesday
1949,China,2015-02-10,2015,February,Tuesday
1952,"Chelsea (Manhattan, NY)",2015-02-10,2015,February,Tuesday
1953,Silicon Valley (Calif),2015-02-10,2015,February,Tuesday
1954,Colorado,2015-02-10,2015,February,Tuesday
1964,Utah,2015-02-10,2015,February,Tuesday
1968,Cape Canaveral (Fla),2015-02-11,2015,February,Wednesday
1970,Washington (DC),2015-02-11,2015,February,Wednesday
1973,Oaxaca (Mexico),2015-02-11,2015,February,Wednesday
1975,Boston (Mass),2015-02-11,2015,February,Wednesday
1979,ALABAMA,2015-02-11,2015,February,Wednesday
1981,ARIZONA,2015-02-11,2015,February,Wednesday
1983,Missouri,2015-02-11,2015,February,Wednesday
1984,United States,2015-02-11,2015,February,Wednesday
1985,Russia,2015-02-11,2015,February,Wednesday
1986,London (England),2015-02-11,2015,February,Wednesday
1989,Wisconsin,2015-02-11,2015,February,Wednesday
1990,China,2015-02-11,2015,February,Wednesday
1992,Spain,2015-02-11,2015,February,Wednesday
1993,Chapel Hill (NC),2015-02-11,2015,February,Wednesday
2000,Stephenville (Tex),2015-02-11,2015,February,Wednesday
2003,China,2015-02-11,2015,February,Wednesday
2004,AFRICA,2015-02-11,2015,February,Wednesday
2005,Europe,2015-02-11,2015,February,Wednesday
2007,North Carolina,2015-02-11,2015,February,Wednesday
2008,Yarnell (Ariz),2015-02-11,2015,February,Wednesday
2009,China,2015-02-11,2015,February,Wednesday
2014,Europe,2015-02-11,2015,February,Wednesday
2021,Oregon,2015-02-11,2015,February,Wednesday
2026,ARIZONA,2015-02-11,2015,February,Wednesday
2032,Cape Canaveral (Fla),2015-02-11,2015,February,Wednesday
2034,Kansas City (Kan),2015-02-12,2015,February,Thursday
2036,Aurora (Colo),2015-02-12,2015,February,Thursday
2037,London (England),2015-02-12,2015,February,Thursday
2038,Brazil,2015-02-12,2015,February,Thursday
2043,New York City,2015-02-12,2015,February,Thursday
2047,St Louis (Mo),2015-02-12,2015,February,Thursday
2049,San Francisco (Calif),2015-02-12,2015,February,Thursday
2053,Switzerland,2015-02-12,2015,February,Thursday
2054,France,2015-02-12,2015,February,Thursday
2057,Sweden,2015-02-12,2015,February,Thursday
2059,Great Britain,2015-02-12,2015,February,Thursday
2060,Great Britain,2015-02-12,2015,February,Thursday
2063,China,2015-02-12,2015,February,Thursday
2064,ALABAMA,2015-02-12,2015,February,Thursday
2068,California,2015-02-12,2015,February,Thursday
2069,Columbus (Ohio),2015-02-12,2015,February,Thursday
2070,Dublin (Ireland),2015-02-12,2015,February,Thursday
2071,North Carolina,2015-02-12,2015,February,Thursday
2075,Detroit (Mich),2015-02-12,2015,February,Thursday
2091,Copenhagen (Denmark),2015-02-12,2015,February,Thursday
2094,Greece,2015-02-12,2015,February,Thursday
2095,United States,2015-02-12,2015,February,Thursday
2097,Chapel Hill (NC),2015-02-12,2015,February,Thursday
2101,Colorado,2015-02-13,2015,February,Friday
2103,Missouri,2015-02-13,2015,February,Friday
2106,Kentucky,2015-02-13,2015,February,Friday
2109,Pasco (Wash),2015-02-13,2015,February,Friday
2110,Massachusetts,2015-02-13,2015,February,Friday
2115,Ferguson (Mo),2015-02-13,2015,February,Friday
2118,California,2015-02-13,2015,February,Friday
2121,Europe,2015-02-13,2015,February,Friday
2127,China,2015-02-13,2015,February,Friday
2131,Philadelphia (Pa),2015-02-13,2015,February,Friday
2132,Ferguson (Mo),2015-02-13,2015,February,Friday
2133,Caribbean Area,2015-02-13,2015,February,Friday
2134,Ireland,2015-02-13,2015,February,Friday
2139,Italy,2015-02-13,2015,February,Friday
2140,Beverly Hills (Calif),2015-02-13,2015,February,Friday
2143,ALABAMA,2015-02-13,2015,February,Friday
2144,ALABAMA,2015-02-13,2015,February,Friday
2145,Chapel Hill (NC),2015-02-13,2015,February,Friday
2147,Europe,2015-02-13,2015,February,Friday
2152,Oregon,2015-02-13,2015,February,Friday
2162,Silicon Valley (Calif),2015-02-13,2015,February,Friday
2164,Manhattan (NYC),2015-02-13,2015,February,Friday
2165,Wisconsin,2015-02-14,2015,February,Saturday
2168,Louisiana,2015-02-14,2015,February,Saturday
2169,Washington (State),2015-02-14,2015,February,Saturday
2170,China,2015-02-14,2015,February,Saturday
2172,Louisiana,2015-02-14,2015,February,Saturday
2178,Cuba,2015-02-14,2015,February,Saturday
2181,San Joaquin-Sacramento River Delta (Calif),2015-02-14,2015,February,Saturday
2182,Chicago (Ill),2015-02-14,2015,February,Saturday
2183,California,2015-02-15,2015,February,Sunday
2184,Mexico,2015-02-15,2015,February,Sunday
2185,Pasco (Wash),2015-02-15,2015,February,Sunday
2200,Canada,2015-02-15,2015,February,Sunday
2204,North Dakota,2015-02-15,2015,February,Sunday
2206,California,2015-02-15,2015,February,Sunday
2210,Japan,2015-02-16,2015,February,Monday
2212,Boston (Mass),2015-02-16,2015,February,Monday
2213,Greece,2015-02-16,2015,February,Monday
2216,Oregon,2015-02-16,2015,February,Monday
2218,Germany,2015-02-16,2015,February,Monday
2219,Great Britain,2015-02-16,2015,February,Monday
2223,Netherlands,2015-02-16,2015,February,Monday
2227,Greece,2015-02-16,2015,February,Monday
2229,Nebraska,2015-02-16,2015,February,Monday
2230,Wisconsin,2015-02-16,2015,February,Monday
2231,Cremona (Italy),2015-02-16,2015,February,Monday
2234,North Carolina,2015-02-16,2015,February,Monday
2241,China,2015-02-16,2015,February,Monday
2245,Great Britain,2015-02-16,2015,February,Monday
2248,Canada,2015-02-17,2015,February,Tuesday
2249,Kansas,2015-02-17,2015,February,Tuesday
2251,Ferguson (Mo),2015-02-17,2015,February,Tuesday
2252,"Far East, South and Southeast Asia and Pacific Areas",2015-02-17,2015,February,Tuesday
2255,Texas,2015-02-17,2015,February,Tuesday
2256,Europe,2015-02-17,2015,February,Tuesday
2257,Paris (France),2015-02-17,2015,February,Tuesday
2258,Great Britain,2015-02-17,2015,February,Tuesday
2259,Spain,2015-02-17,2015,February,Tuesday
2261,United States,2015-02-17,2015,February,Tuesday
2264,West Virginia,2015-02-17,2015,February,Tuesday
2266,Great Britain,2015-02-17,2015,February,Tuesday
2269,Delaware,2015-02-17,2015,February,Tuesday
2271,Greece,2015-02-17,2015,February,Tuesday
2272,Sentosa Cove (Singapore),2015-02-17,2015,February,Tuesday
2273,Greece,2015-02-17,2015,February,Tuesday
2274,Greece,2015-02-17,2015,February,Tuesday
2277,Atlanta (Ga),2015-02-17,2015,February,Tuesday
2282,Manhattan (NYC),2015-02-17,2015,February,Tuesday
2284,Chicago (Ill),2015-02-17,2015,February,Tuesday
2291,India,2015-02-18,2015,February,Wednesday
2293,Kentucky,2015-02-18,2015,February,Wednesday
2294,California,2015-02-18,2015,February,Wednesday
2295,United States,2015-02-18,2015,February,Wednesday
2297,Boston (Mass),2015-02-18,2015,February,Wednesday
2298,Japan,2015-02-18,2015,February,Wednesday
2300,Chicago (Ill),2015-02-18,2015,February,Wednesday
2302,Great Britain,2015-02-18,2015,February,Wednesday
2303,France,2015-02-18,2015,February,Wednesday
2304,France,2015-02-18,2015,February,Wednesday
2306,Switzerland,2015-02-18,2015,February,Wednesday
2308,Great Britain,2015-02-18,2015,February,Wednesday
2319,Netherlands,2015-02-18,2015,February,Wednesday
2321,Europe,2015-02-18,2015,February,Wednesday
2322,Oregon,2015-02-18,2015,February,Wednesday
2327,Bangladesh,2015-02-18,2015,February,Wednesday
2328,Japan,2015-02-18,2015,February,Wednesday
2330,Delaware,2015-02-18,2015,February,Wednesday
2339,Greece,2015-02-18,2015,February,Wednesday
2341,Great Britain,2015-02-18,2015,February,Wednesday
2344,Pittsburgh (Pa),2015-02-18,2015,February,Wednesday
2347,Illinois,2015-02-19,2015,February,Thursday
2351,Las Vegas (Nev),2015-02-19,2015,February,Thursday
2352,ALABAMA,2015-02-19,2015,February,Thursday
2353,Texas,2015-02-19,2015,February,Thursday
2354,Australia,2015-02-19,2015,February,Thursday
2355,Louisiana,2015-02-19,2015,February,Thursday
2357,Florida,2015-02-19,2015,February,Thursday
2358,France,2015-02-19,2015,February,Thursday
2359,Great Britain,2015-02-19,2015,February,Thursday
2360,Great Britain,2015-02-19,2015,February,Thursday
2362,Greece,2015-02-19,2015,February,Thursday
2364,Germany,2015-02-19,2015,February,Thursday
2365,Key West (Fla),2015-02-19,2015,February,Thursday
2366,Boston (Mass),2015-02-19,2015,February,Thursday
2367,Europe,2015-02-19,2015,February,Thursday
2379,United Arab Emirates,2015-02-19,2015,February,Thursday
2380,United States,2015-02-19,2015,February,Thursday
2383,Stephenville (Tex),2015-02-19,2015,February,Thursday
2390,Austria,2015-02-19,2015,February,Thursday
2391,Bakken Shale Field (ND),2015-02-19,2015,February,Thursday
2394,Canada,2015-02-19,2015,February,Thursday
2397,Chicago (Ill),2015-02-19,2015,February,Thursday
2398,Europe,2015-02-20,2015,February,Friday
2399,New Jersey,2015-02-20,2015,February,Friday
2407,North Carolina,2015-02-20,2015,February,Friday
2409,Northern Ireland,2015-02-20,2015,February,Friday
2411,Pasco (Wash),2015-02-20,2015,February,Friday
2415,Chicago (Ill),2015-02-20,2015,February,Friday
2416,Japan,2015-02-20,2015,February,Friday
2417,South Dakota,2015-02-20,2015,February,Friday
2418,France,2015-02-20,2015,February,Friday
2424,Greece,2015-02-20,2015,February,Friday
2427,United States,2015-02-20,2015,February,Friday
2435,China,2015-02-20,2015,February,Friday
2436,Virginia,2015-02-20,2015,February,Friday
2442,Greece,2015-02-20,2015,February,Friday
2457,United States,2015-02-20,2015,February,Friday
2460,Kentucky,2015-02-21,2015,February,Saturday
2461,Hobbs (NM),2015-02-21,2015,February,Saturday
2463,Kansas,2015-02-21,2015,February,Saturday
2465,United States,2015-02-21,2015,February,Saturday
2467,Mexico,2015-02-21,2015,February,Saturday
2468,United States,2015-02-21,2015,February,Saturday
2469,Virginia,2015-02-21,2015,February,Saturday
2470,St Louis (Mo),2015-02-21,2015,February,Saturday
2471,United States,2015-02-21,2015,February,Saturday
2472,California,2015-02-21,2015,February,Saturday
2475,Virginia,2015-02-21,2015,February,Saturday
2482,New Mexico,2015-02-21,2015,February,Saturday
2484,Texas,2015-02-22,2015,February,Sunday
2495,Paris (France),2015-02-22,2015,February,Sunday
2496,Minneapolis (Minn),2015-02-22,2015,February,Sunday
2497,West Virginia,2015-02-22,2015,February,Sunday
2498,Wisconsin,2015-02-22,2015,February,Sunday
2500,Silicon Valley (Calif),2015-02-22,2015,February,Sunday
2502,Europe,2015-02-22,2015,February,Sunday
2505,St Louis (Mo),2015-02-23,2015,February,Monday
2509,Iran,2015-02-23,2015,February,Monday
2512,El Salvador,2015-02-23,2015,February,Monday
2517,Great Britain,2015-02-23,2015,February,Monday
2518,"Far East, South and Southeast Asia and Pacific Areas",2015-02-23,2015,February,Monday
2520,Silicon Valley (Calif),2015-02-23,2015,February,Monday
2521,France,2015-02-23,2015,February,Monday
2523,United States,2015-02-23,2015,February,Monday
2529,Nova Scotia (Canada),2015-02-23,2015,February,Monday
2531,Texas,2015-02-23,2015,February,Monday
2548,Europe,2015-02-23,2015,February,Monday
2554,New York City,2015-02-23,2015,February,Monday
2563,AFGHANISTAN,2015-02-23,2015,February,Monday
2564,Greece,2015-02-24,2015,February,Tuesday
2566,Florida,2015-02-24,2015,February,Tuesday
2568,Iraq,2015-02-24,2015,February,Tuesday
2571,United States,2015-02-24,2015,February,Tuesday
2572,Falkland Islands,2015-02-24,2015,February,Tuesday
2573,United States,2015-02-24,2015,February,Tuesday
2577,Russia,2015-02-24,2015,February,Tuesday
2578,AFGHANISTAN,2015-02-24,2015,February,Tuesday
2579,Greece,2015-02-24,2015,February,Tuesday
2581,Chicago (Ill),2015-02-24,2015,February,Tuesday
2582,Frankfurt (Germany),2015-02-24,2015,February,Tuesday
2583,Europe,2015-02-24,2015,February,Tuesday
2586,Cincinnati (Ohio),2015-02-24,2015,February,Tuesday
2590,Oxnard (Calif),2015-02-24,2015,February,Tuesday
2598,Sanford (Fla),2015-02-24,2015,February,Tuesday
2602,Europe,2015-02-24,2015,February,Tuesday
2607,Canada,2015-02-24,2015,February,Tuesday
2624,California,2015-02-25,2015,February,Wednesday
2626,Wisconsin,2015-02-25,2015,February,Wednesday
2627,United States,2015-02-25,2015,February,Wednesday
2628,United States,2015-02-25,2015,February,Wednesday
2629,Silicon Valley (Calif),2015-02-25,2015,February,Wednesday
2630,Texas,2015-02-25,2015,February,Wednesday
2632,Hong Kong,2015-02-25,2015,February,Wednesday
2638,Silicon Valley (Calif),2015-02-25,2015,February,Wednesday
2639,New England States (US),2015-02-25,2015,February,Wednesday
2641,United States,2015-02-25,2015,February,Wednesday
2642,Detroit (Mich),2015-02-25,2015,February,Wednesday
2647,Palm Springs (Calif),2015-02-25,2015,February,Wednesday
2651,Falkland Islands,2015-02-25,2015,February,Wednesday
2652,Germany,2015-02-25,2015,February,Wednesday
2654,Chicago (Ill),2015-02-25,2015,February,Wednesday
2656,Texas,2015-02-25,2015,February,Wednesday
2657,Gulf of Mexico,2015-02-25,2015,February,Wednesday
2658,Wisconsin,2015-02-25,2015,February,Wednesday
2659,Europe,2015-02-25,2015,February,Wednesday
2662,Greece,2015-02-25,2015,February,Wednesday
2663,Germany,2015-02-25,2015,February,Wednesday
